road_sec_id,ms_no,all_car,line_up_car,time,road,
639,16813636160,1,1,13:26:56,路口1,
639,16813636170,1,1,13:26:57,路口1,
639,16813636180,1,1,13:26:58,路口1,
639,16813636190,1,1,13:26:59,路口1,
639,16813636200,2,1,13:27:00,路口1,
639,16813636210,2,1,13:27:01,路口1,
639,16813636220,2,1,13:27:02,路口1,
639,16813636230,2,1,13:27:03,路口1,
639,16813636240,3,1,13:27:04,路口1,
639,16813636250,3,1,13:27:05,路口1,
639,16813636260,3,2,13:27:06,路口1,
639,16813636270,3,2,13:27:07,路口1,
639,16813636280,3,3,13:27:08,路口1,
639,16813636290,3,3,13:27:09,路口1,
639,16813636300,3,2,13:27:10,路口1,
639,16813636310,3,2,13:27:11,路口1,
639,16813636320,3,2,13:27:12,路口1,
639,16813636330,3,2,13:27:13,路口1,
639,16813636340,4,2,13:27:14,路口1,
639,16813636350,4,1,13:27:15,路口1,
639,16813636360,4,2,13:27:16,路口1,
639,16813636370,5,2,13:27:17,路口1,
639,16813636380,4,2,13:27:18,路口1,
639,16813636390,5,1,13:27:19,路口1,
639,16813636400,6,1,13:27:20,路口1,
639,16813636410,6,1,13:27:21,路口1,
639,16813636420,5,1,13:27:22,路口1,
639,16813636430,4,1,13:27:23,路口1,
639,16813636440,4,1,13:27:24,路口1,
639,16813636450,3,1,13:27:25,路口1,
639,16813636460,3,1,13:27:26,路口1,
639,16813636470,2,1,13:27:27,路口1,
639,16813636480,2,1,13:27:28,路口1,
639,16813636490,1,1,13:27:29,路口1,
639,16813636500,1,1,13:27:30,路口1,
639,16813636510,1,1,13:27:31,路口1,
639,16813636520,1,1,13:27:32,路口1,
639,16813636530,1,1,13:27:33,路口1,
639,16813636540,1,1,13:27:34,路口1,
639,16813636550,1,1,13:27:35,路口1,
639,16813636560,1,1,13:27:36,路口1,
639,16813636570,1,1,13:27:37,路口1,
639,16813636580,1,1,13:27:38,路口1,
639,16813636590,1,1,13:27:39,路口1,
639,16813636600,1,1,13:27:40,路口1,
639,16813636610,1,1,13:27:41,路口1,
639,16813636620,1,1,13:27:42,路口1,
639,16813636630,1,1,13:27:43,路口1,
639,16813636640,1,1,13:27:44,路口1,
639,16813636650,1,1,13:27:45,路口1,
639,16813636660,1,1,13:27:46,路口1,
639,16813636670,1,1,13:27:47,路口1,
639,16813636680,1,1,13:27:48,路口1,
639,16813636690,1,1,13:27:49,路口1,
639,16813636700,1,1,13:27:50,路口1,
639,16813636710,1,1,13:27:51,路口1,
639,16813636720,1,1,13:27:52,路口1,
639,16813636730,1,1,13:27:53,路口1,
639,16813636740,1,0,13:27:54,路口1,
639,16813636750,1,0,13:27:55,路口1,
639,16813636760,0,0,13:27:56,路口1,
639,16813636770,0,0,13:27:57,路口1,
639,16813636780,0,0,13:27:58,路口1,
639,16813636790,0,0,13:27:59,路口1,
639,16813636800,0,0,13:28:00,路口1,
639,16813636810,0,0,13:28:01,路口1,
639,16813636820,0,0,13:28:02,路口1,
639,16813636830,0,0,13:28:03,路口1,
639,16813636840,0,0,13:28:04,路口1,
639,16813636850,0,0,13:28:05,路口1,
639,16813636860,0,0,13:28:06,路口1,
639,16813636870,0,0,13:28:07,路口1,
639,16813636880,0,0,13:28:08,路口1,
639,16813636890,0,0,13:28:09,路口1,
639,16813636900,0,0,13:28:10,路口1,
639,16813636910,0,0,13:28:11,路口1,
639,16813636920,0,0,13:28:12,路口1,
639,16813636930,0,0,13:28:13,路口1,
639,16813636940,0,0,13:28:14,路口1,
639,16813636950,0,0,13:28:15,路口1,
639,16813636960,0,0,13:28:16,路口1,
639,16813636970,0,0,13:28:17,路口1,
639,16813636980,0,0,13:28:18,路口1,
639,16813636990,0,0,13:28:19,路口1,
639,16813637000,0,0,13:28:20,路口1,
639,16813637010,0,0,13:28:21,路口1,
639,16813637020,0,0,13:28:22,路口1,
639,16813637030,0,0,13:28:23,路口1,
639,16813637040,0,0,13:28:24,路口1,
639,16813637050,0,0,13:28:25,路口1,
639,16813637060,0,0,13:28:26,路口1,
639,16813637070,0,0,13:28:27,路口1,
639,16813637080,0,0,13:28:28,路口1,
639,16813637090,0,0,13:28:29,路口1,
639,16813637100,0,0,13:28:30,路口1,
639,16813637110,0,0,13:28:31,路口1,
639,16813637120,0,0,13:28:32,路口1,
639,16813637130,0,0,13:28:33,路口1,
639,16813637140,0,0,13:28:34,路口1,
639,16813637150,0,0,13:28:35,路口1,
639,16813637160,0,0,13:28:36,路口1,
639,16813637170,0,0,13:28:37,路口1,
639,16813637180,0,0,13:28:38,路口1,
639,16813637190,0,0,13:28:39,路口1,
639,16813637200,1,0,13:28:40,路口1,
639,16813637210,1,0,13:28:41,路口1,
639,16813637220,1,0,13:28:42,路口1,
639,16813637230,1,0,13:28:43,路口1,
639,16813637240,1,0,13:28:44,路口1,
639,16813637250,1,0,13:28:45,路口1,
639,16813637260,1,0,13:28:46,路口1,
639,16813637270,1,0,13:28:47,路口1,
639,16813637280,1,1,13:28:48,路口1,
639,16813637290,1,1,13:28:49,路口1,
639,16813637300,1,1,13:28:50,路口1,
639,16813637310,2,1,13:28:51,路口1,
639,16813637320,2,1,13:28:52,路口1,
639,16813637330,2,1,13:28:53,路口1,
639,16813637340,2,1,13:28:54,路口1,
639,16813637350,2,1,13:28:55,路口1,
639,16813637360,2,1,13:28:56,路口1,
639,16813637370,2,1,13:28:57,路口1,
639,16813637380,2,1,13:28:58,路口1,
639,16813637390,3,1,13:28:59,路口1,
639,16813637400,3,1,13:29:00,路口1,
639,16813637410,4,2,13:29:01,路口1,
639,16813637420,4,2,13:29:02,路口1,
639,16813637430,4,2,13:29:03,路口1,
639,16813637440,4,3,13:29:04,路口1,
639,16813637450,4,3,13:29:05,路口1,
639,16813637460,4,3,13:29:06,路口1,
639,16813637470,4,3,13:29:07,路口1,
639,16813637480,4,3,13:29:08,路口1,
639,16813637490,4,3,13:29:09,路口1,
639,16813637500,4,3,13:29:10,路口1,
639,16813637510,4,2,13:29:11,路口1,
639,16813637520,3,2,13:29:12,路口1,
639,16813637530,3,2,13:29:13,路口1,
639,16813637540,3,0,13:29:14,路口1,
639,16813637550,2,0,13:29:15,路口1,
639,16813637560,2,0,13:29:16,路口1,
639,16813637570,2,0,13:29:17,路口1,
639,16813637580,2,0,13:29:18,路口1,
639,16813637590,1,0,13:29:19,路口1,
639,16813637600,1,0,13:29:20,路口1,
639,16813637610,1,0,13:29:21,路口1,
639,16813637620,1,0,13:29:22,路口1,
639,16813637630,1,0,13:29:23,路口1,
639,16813637640,0,0,13:29:24,路口1,
639,16813637650,0,0,13:29:25,路口1,
639,16813637660,0,0,13:29:26,路口1,
639,16813637670,0,0,13:29:27,路口1,
639,16813637680,0,0,13:29:28,路口1,
639,16813637690,0,0,13:29:29,路口1,
639,16813637700,0,0,13:29:30,路口1,
639,16813637710,0,0,13:29:31,路口1,
639,16813637720,0,0,13:29:32,路口1,
639,16813637730,0,0,13:29:33,路口1,
639,16813637740,0,0,13:29:34,路口1,
639,16813637750,0,0,13:29:35,路口1,
639,16813637760,0,0,13:29:36,路口1,
639,16813637770,0,0,13:29:37,路口1,
639,16813637780,0,0,13:29:38,路口1,
639,16813637790,0,0,13:29:39,路口1,
639,16813637800,0,0,13:29:40,路口1,
639,16813637810,0,0,13:29:41,路口1,
639,16813637820,0,0,13:29:42,路口1,
639,16813637830,0,0,13:29:43,路口1,
639,16813637840,0,0,13:29:44,路口1,
639,16813637850,0,0,13:29:45,路口1,
639,16813637860,0,0,13:29:46,路口1,
639,16813637870,0,0,13:29:47,路口1,
639,16813637880,0,0,13:29:48,路口1,
639,16813637890,0,0,13:29:49,路口1,
639,16813637900,0,0,13:29:50,路口1,
639,16813637910,0,0,13:29:51,路口1,
639,16813637920,0,0,13:29:52,路口1,
639,16813637930,0,0,13:29:53,路口1,
639,16813637940,0,0,13:29:54,路口1,
639,16813637950,0,0,13:29:55,路口1,
639,16813637960,0,0,13:29:56,路口1,
639,16813637970,1,0,13:29:57,路口1,
639,16813637980,1,0,13:29:58,路口1,
639,16813637990,1,0,13:29:59,路口1,
639,16813638000,1,0,13:30:00,路口1,
639,16813638010,2,0,13:30:01,路口1,
639,16813638020,2,1,13:30:02,路口1,
639,16813638030,2,1,13:30:03,路口1,
639,16813638040,2,1,13:30:04,路口1,
639,16813638050,2,1,13:30:05,路口1,
639,16813638060,2,1,13:30:06,路口1,
639,16813638070,2,2,13:30:07,路口1,
639,16813638080,2,2,13:30:08,路口1,
639,16813638090,2,2,13:30:09,路口1,
639,16813638100,2,2,13:30:10,路口1,
639,16813638110,2,2,13:30:11,路口1,
639,16813638120,2,2,13:30:12,路口1,
639,16813638130,2,2,13:30:13,路口1,
639,16813638140,2,2,13:30:14,路口1,
639,16813638150,2,2,13:30:15,路口1,
639,16813638160,2,2,13:30:16,路口1,
639,16813638170,2,2,13:30:17,路口1,
639,16813638180,2,2,13:30:18,路口1,
639,16813638190,2,2,13:30:19,路口1,
639,16813638200,2,2,13:30:20,路口1,
639,16813638210,2,2,13:30:21,路口1,
639,16813638220,2,2,13:30:22,路口1,
639,16813638230,2,2,13:30:23,路口1,
639,16813638240,2,2,13:30:24,路口1,
639,16813638250,2,2,13:30:25,路口1,
639,16813638260,2,2,13:30:26,路口1,
639,16813638270,2,2,13:30:27,路口1,
639,16813638280,2,2,13:30:28,路口1,
639,16813638290,2,2,13:30:29,路口1,
639,16813638300,2,2,13:30:30,路口1,
639,16813638310,2,2,13:30:31,路口1,
639,16813638320,2,2,13:30:32,路口1,
639,16813638330,2,2,13:30:33,路口1,
639,16813638340,2,2,13:30:34,路口1,
639,16813638350,2,2,13:30:35,路口1,
639,16813638360,2,2,13:30:36,路口1,
639,16813638370,2,2,13:30:37,路口1,
639,16813638380,2,2,13:30:38,路口1,
639,16813638390,3,2,13:30:39,路口1,
639,16813638400,3,2,13:30:40,路口1,
639,16813638410,3,2,13:30:41,路口1,
639,16813638420,4,2,13:30:42,路口1,
639,16813638430,4,2,13:30:43,路口1,
639,16813638440,4,2,13:30:44,路口1,
639,16813638450,4,2,13:30:45,路口1,
639,16813638460,4,2,13:30:46,路口1,
639,16813638470,6,3,13:30:47,路口1,
639,16813638480,6,4,13:30:48,路口1,
639,16813638490,6,4,13:30:49,路口1,
639,16813638500,6,4,13:30:50,路口1,
639,16813638510,6,5,13:30:51,路口1,
639,16813638520,6,5,13:30:52,路口1,
639,16813638530,6,5,13:30:53,路口1,
639,16813638540,6,5,13:30:54,路口1,
639,16813638550,6,5,13:30:55,路口1,
639,16813638560,6,5,13:30:56,路口1,
639,16813638570,6,5,13:30:57,路口1,
639,16813638580,6,5,13:30:58,路口1,
639,16813638590,6,6,13:30:59,路口1,
639,16813638600,6,6,13:31:00,路口1,
639,16813638610,6,6,13:31:01,路口1,
639,16813638620,6,6,13:31:02,路口1,
639,16813638630,6,4,13:31:03,路口1,
639,16813638640,6,3,13:31:04,路口1,
639,16813638650,5,1,13:31:05,路口1,
639,16813638660,4,1,13:31:06,路口1,
639,16813638670,4,1,13:31:07,路口1,
639,16813638680,2,1,13:31:08,路口1,
639,16813638690,2,0,13:31:09,路口1,
639,16813638700,1,0,13:31:10,路口1,
639,16813638710,1,0,13:31:11,路口1,
639,16813638720,1,0,13:31:12,路口1,
639,16813638730,1,0,13:31:13,路口1,
639,16813638740,0,0,13:31:14,路口1,
639,16813638750,0,0,13:31:15,路口1,
639,16813638760,0,0,13:31:16,路口1,
639,16813638770,0,0,13:31:17,路口1,
639,16813638780,0,0,13:31:18,路口1,
639,16813638790,0,0,13:31:19,路口1,
639,16813638800,0,0,13:31:20,路口1,
639,16813638810,0,0,13:31:21,路口1,
639,16813638820,0,0,13:31:22,路口1,
639,16813638830,0,0,13:31:23,路口1,
639,16813638840,0,0,13:31:24,路口1,
639,16813638850,0,0,13:31:25,路口1,
639,16813638860,0,0,13:31:26,路口1,
639,16813638870,0,0,13:31:27,路口1,
639,16813638880,0,0,13:31:28,路口1,
639,16813638890,0,0,13:31:29,路口1,
639,16813638900,0,0,13:31:30,路口1,
639,16813638910,0,0,13:31:31,路口1,
639,16813638920,0,0,13:31:32,路口1,
639,16813638930,0,0,13:31:33,路口1,
639,16813638940,0,0,13:31:34,路口1,
639,16813638950,0,0,13:31:35,路口1,
639,16813638960,0,0,13:31:36,路口1,
639,16813638970,0,0,13:31:37,路口1,
639,16813638980,0,0,13:31:38,路口1,
639,16813638990,0,0,13:31:39,路口1,
639,16813639000,0,0,13:31:40,路口1,
639,16813639010,0,0,13:31:41,路口1,
639,16813639020,0,0,13:31:42,路口1,
639,16813639030,0,0,13:31:43,路口1,
639,16813639040,0,0,13:31:44,路口1,
639,16813639050,0,0,13:31:45,路口1,
639,16813639060,0,0,13:31:46,路口1,
639,16813639070,0,0,13:31:47,路口1,
639,16813639080,0,0,13:31:48,路口1,
639,16813639090,0,0,13:31:49,路口1,
639,16813639100,0,0,13:31:50,路口1,
639,16813639110,0,0,13:31:51,路口1,
639,16813639120,0,0,13:31:52,路口1,
639,16813639130,0,0,13:31:53,路口1,
639,16813639140,0,0,13:31:54,路口1,
639,16813639150,0,0,13:31:55,路口1,
639,16813639160,0,0,13:31:56,路口1,
639,16813639170,0,0,13:31:57,路口1,
639,16813639180,0,0,13:31:58,路口1,
639,16813639190,0,0,13:31:59,路口1,
639,16813639200,0,0,13:32:00,路口1,
639,16813639210,0,0,13:32:01,路口1,
639,16813639220,0,0,13:32:02,路口1,
639,16813639230,1,0,13:32:03,路口1,
639,16813639240,1,0,13:32:04,路口1,
639,16813639250,1,0,13:32:05,路口1,
639,16813639260,1,0,13:32:06,路口1,
639,16813639270,1,0,13:32:07,路口1,
639,16813639280,1,0,13:32:08,路口1,
639,16813639290,1,0,13:32:09,路口1,
639,16813639300,1,1,13:32:10,路口1,
639,16813639310,1,1,13:32:11,路口1,
639,16813639320,1,1,13:32:12,路口1,
639,16813639330,1,1,13:32:13,路口1,
639,16813639340,1,1,13:32:14,路口1,
639,16813639350,1,1,13:32:15,路口1,
639,16813639360,1,1,13:32:16,路口1,
639,16813639370,1,1,13:32:17,路口1,
639,16813639380,1,1,13:32:18,路口1,
639,16813639390,1,1,13:32:19,路口1,
639,16813639400,1,1,13:32:20,路口1,
639,16813639410,2,1,13:32:21,路口1,
639,16813639420,2,1,13:32:22,路口1,
639,16813639430,2,1,13:32:23,路口1,
639,16813639440,2,1,13:32:24,路口1,
639,16813639450,2,1,13:32:25,路口1,
639,16813639460,2,1,13:32:26,路口1,
639,16813639470,2,2,13:32:27,路口1,
639,16813639480,2,1,13:32:28,路口1,
639,16813639490,2,2,13:32:29,路口1,
639,16813639500,2,2,13:32:30,路口1,
639,16813639510,2,2,13:32:31,路口1,
639,16813639520,2,2,13:32:32,路口1,
639,16813639530,2,2,13:32:33,路口1,
639,16813639540,2,2,13:32:34,路口1,
639,16813639550,2,2,13:32:35,路口1,
639,16813639560,2,2,13:32:36,路口1,
639,16813639570,2,2,13:32:37,路口1,
639,16813639580,2,2,13:32:38,路口1,
639,16813639590,2,2,13:32:39,路口1,
639,16813639600,2,2,13:32:40,路口1,
639,16813639610,2,2,13:32:41,路口1,
639,16813639620,2,2,13:32:42,路口1,
639,16813639630,2,2,13:32:43,路口1,
639,16813639640,2,2,13:32:44,路口1,
639,16813639650,2,2,13:32:45,路口1,
639,16813639660,2,2,13:32:46,路口1,
639,16813639670,2,2,13:32:47,路口1,
639,16813639680,2,2,13:32:48,路口1,
639,16813639690,2,2,13:32:49,路口1,
639,16813639700,2,2,13:32:50,路口1,
639,16813639710,2,2,13:32:51,路口1,
639,16813639720,2,2,13:32:52,路口1,
639,16813639730,2,2,13:32:53,路口1,
639,16813639740,2,2,13:32:54,路口1,
639,16813639750,2,2,13:32:55,路口1,
639,16813639760,2,1,13:32:56,路口1,
639,16813639770,2,1,13:32:57,路口1,
639,16813639780,1,1,13:32:58,路口1,
639,16813639790,1,1,13:32:59,路口1,
639,16813639800,1,1,13:33:00,路口1,
639,16813639810,1,1,13:33:01,路口1,
639,16813639820,1,1,13:33:02,路口1,
639,16813639830,1,1,13:33:03,路口1,
639,16813639840,1,1,13:33:04,路口1,
639,16813639850,1,1,13:33:05,路口1,
639,16813639860,1,1,13:33:06,路口1,
639,16813639870,1,1,13:33:07,路口1,
639,16813639880,1,1,13:33:08,路口1,
639,16813639890,1,1,13:33:09,路口1,
639,16813639900,1,1,13:33:10,路口1,
639,16813639910,1,1,13:33:11,路口1,
639,16813639920,1,1,13:33:12,路口1,
639,16813639930,1,1,13:33:13,路口1,
639,16813639940,1,1,13:33:14,路口1,
639,16813639950,1,1,13:33:15,路口1,
639,16813639960,1,1,13:33:16,路口1,
639,16813639970,1,1,13:33:17,路口1,
639,16813639980,1,1,13:33:18,路口1,
639,16813639990,1,1,13:33:19,路口1,
639,16813640000,1,1,13:33:20,路口1,
639,16813640010,1,1,13:33:21,路口1,
639,16813640020,1,1,13:33:22,路口1,
639,16813640030,1,1,13:33:23,路口1,
639,16813640040,1,1,13:33:24,路口1,
639,16813640050,1,1,13:33:25,路口1,
639,16813640060,1,1,13:33:26,路口1,
639,16813640070,1,1,13:33:27,路口1,
639,16813640080,1,1,13:33:28,路口1,
639,16813640090,1,1,13:33:29,路口1,
639,16813640100,1,1,13:33:30,路口1,
639,16813640110,1,1,13:33:31,路口1,
639,16813640120,1,0,13:33:32,路口1,
639,16813640130,1,0,13:33:33,路口1,
639,16813640140,0,0,13:33:34,路口1,
639,16813640150,0,0,13:33:35,路口1,
639,16813640160,0,0,13:33:36,路口1,
639,16813640170,1,0,13:33:37,路口1,
639,16813640180,1,0,13:33:38,路口1,
639,16813640190,1,0,13:33:39,路口1,
639,16813640200,1,0,13:33:40,路口1,
639,16813640210,1,0,13:33:41,路口1,
639,16813640220,1,0,13:33:42,路口1,
639,16813640230,1,1,13:33:43,路口1,
639,16813640240,1,1,13:33:44,路口1,
639,16813640250,1,1,13:33:45,路口1,
639,16813640260,1,1,13:33:46,路口1,
639,16813640270,1,1,13:33:47,路口1,
639,16813640280,1,1,13:33:48,路口1,
639,16813640290,1,1,13:33:49,路口1,
639,16813640300,1,1,13:33:50,路口1,
639,16813640310,2,1,13:33:51,路口1,
639,16813640320,2,1,13:33:52,路口1,
639,16813640330,2,1,13:33:53,路口1,
639,16813640340,2,1,13:33:54,路口1,
639,16813640350,3,2,13:33:55,路口1,
639,16813640360,3,2,13:33:56,路口1,
639,16813640370,4,2,13:33:57,路口1,
639,16813640380,4,2,13:33:58,路口1,
639,16813640390,5,2,13:33:59,路口1,
639,16813640400,5,3,13:34:00,路口1,
639,16813640410,5,3,13:34:01,路口1,
639,16813640420,5,4,13:34:02,路口1,
639,16813640430,5,5,13:34:03,路口1,
639,16813640440,6,6,13:34:04,路口1,
639,16813640450,7,6,13:34:05,路口1,
639,16813640460,7,6,13:34:06,路口1,
639,16813640470,7,6,13:34:07,路口1,
639,16813640480,7,7,13:34:08,路口1,
639,16813640490,7,7,13:34:09,路口1,
639,16813640500,7,7,13:34:10,路口1,
639,16813640510,7,7,13:34:11,路口1,
639,16813640520,7,7,13:34:12,路口1,
639,16813640530,7,7,13:34:13,路口1,
639,16813640540,7,7,13:34:14,路口1,
639,16813640550,7,7,13:34:15,路口1,
639,16813640560,7,7,13:34:16,路口1,
639,16813640570,7,7,13:34:17,路口1,
639,16813640580,7,7,13:34:18,路口1,
639,16813640590,7,7,13:34:19,路口1,
639,16813640600,7,7,13:34:20,路口1,
639,16813640610,7,7,13:34:21,路口1,
639,16813640620,7,7,13:34:22,路口1,
639,16813640630,7,7,13:34:23,路口1,
639,16813640640,7,7,13:34:24,路口1,
639,16813640650,7,7,13:34:25,路口1,
639,16813640660,7,7,13:34:26,路口1,
639,16813640670,7,7,13:34:27,路口1,
639,16813640680,7,7,13:34:28,路口1,
639,16813640690,7,7,13:34:29,路口1,
639,16813640700,7,7,13:34:30,路口1,
639,16813640710,7,7,13:34:31,路口1,
639,16813640720,7,7,13:34:32,路口1,
639,16813640730,7,7,13:34:33,路口1,
639,16813640740,7,7,13:34:34,路口1,
639,16813640750,7,7,13:34:35,路口1,
639,16813640760,7,7,13:34:36,路口1,
639,16813640770,7,7,13:34:37,路口1,
639,16813640780,7,7,13:34:38,路口1,
639,16813640790,7,7,13:34:39,路口1,
639,16813640800,7,7,13:34:40,路口1,
639,16813640810,7,7,13:34:41,路口1,
639,16813640820,7,7,13:34:42,路口1,
639,16813640830,7,7,13:34:43,路口1,
639,16813640840,7,7,13:34:44,路口1,
639,16813640850,7,7,13:34:45,路口1,
639,16813640860,7,7,13:34:46,路口1,
639,16813640870,7,6,13:34:47,路口1,
639,16813640880,7,3,13:34:48,路口1,
639,16813640890,6,3,13:34:49,路口1,
639,16813640900,5,1,13:34:50,路口1,
639,16813640910,5,0,13:34:51,路口1,
639,16813640920,4,0,13:34:52,路口1,
639,16813640930,3,0,13:34:53,路口1,
639,16813640940,3,0,13:34:54,路口1,
639,16813640950,3,0,13:34:55,路口1,
639,16813640960,2,0,13:34:56,路口1,
639,16813640970,2,0,13:34:57,路口1,
639,16813640980,2,0,13:34:58,路口1,
639,16813640990,1,0,13:34:59,路口1,
639,16813641000,1,0,13:35:00,路口1,
639,16813641010,0,0,13:35:01,路口1,
639,16813641020,0,0,13:35:02,路口1,
639,16813641030,0,0,13:35:03,路口1,
639,16813641040,0,0,13:35:04,路口1,
639,16813641050,0,0,13:35:05,路口1,
639,16813641060,0,0,13:35:06,路口1,
639,16813641070,0,0,13:35:07,路口1,
639,16813641080,0,0,13:35:08,路口1,
639,16813641090,0,0,13:35:09,路口1,
639,16813641100,0,0,13:35:10,路口1,
639,16813641110,0,0,13:35:11,路口1,
639,16813641120,0,0,13:35:12,路口1,
639,16813641130,0,0,13:35:13,路口1,
639,16813641140,0,0,13:35:14,路口1,
639,16813641150,0,0,13:35:15,路口1,
639,16813641160,0,0,13:35:16,路口1,
639,16813641170,0,0,13:35:17,路口1,
639,16813641180,0,0,13:35:18,路口1,
639,16813641190,0,0,13:35:19,路口1,
639,16813641200,0,0,13:35:20,路口1,
639,16813641210,0,0,13:35:21,路口1,
639,16813641220,0,0,13:35:22,路口1,
639,16813641230,0,0,13:35:23,路口1,
639,16813641240,0,0,13:35:24,路口1,
639,16813641250,0,0,13:35:25,路口1,
639,16813641260,0,0,13:35:26,路口1,
639,16813641270,0,0,13:35:27,路口1,
639,16813641280,0,0,13:35:28,路口1,
639,16813641290,0,0,13:35:29,路口1,
639,16813641300,0,0,13:35:30,路口1,
639,16813641310,0,0,13:35:31,路口1,
639,16813641320,1,0,13:35:32,路口1,
639,16813641330,1,0,13:35:33,路口1,
639,16813641340,1,0,13:35:34,路口1,
639,16813641350,2,0,13:35:35,路口1,
639,16813641360,2,1,13:35:36,路口1,
639,16813641370,1,1,13:35:37,路口1,
639,16813641380,1,1,13:35:38,路口1,
639,16813641390,1,1,13:35:39,路口1,
639,16813641400,1,1,13:35:40,路口1,
639,16813641410,1,1,13:35:41,路口1,
639,16813641420,2,1,13:35:42,路口1,
639,16813641430,2,1,13:35:43,路口1,
639,16813641440,2,1,13:35:44,路口1,
639,16813641450,2,1,13:35:45,路口1,
639,16813641460,2,1,13:35:46,路口1,
639,16813641470,1,1,13:35:47,路口1,
639,16813641480,1,1,13:35:48,路口1,
639,16813641490,1,1,13:35:49,路口1,
639,16813641500,2,1,13:35:50,路口1,
639,16813641510,2,1,13:35:51,路口1,
639,16813641520,2,1,13:35:52,路口1,
639,16813641530,2,1,13:35:53,路口1,
639,16813641540,1,1,13:35:54,路口1,
639,16813641550,1,1,13:35:55,路口1,
639,16813641560,1,1,13:35:56,路口1,
639,16813641570,1,1,13:35:57,路口1,
639,16813641580,1,1,13:35:58,路口1,
639,16813641590,1,1,13:35:59,路口1,
639,16813641600,1,1,13:36:00,路口1,
639,16813641610,1,1,13:36:01,路口1,
639,16813641620,1,1,13:36:02,路口1,
639,16813641630,1,1,13:36:03,路口1,
639,16813641640,1,1,13:36:04,路口1,
639,16813641650,1,1,13:36:05,路口1,
639,16813641660,1,1,13:36:06,路口1,
639,16813641670,1,1,13:36:07,路口1,
639,16813641680,1,1,13:36:08,路口1,
639,16813641690,1,1,13:36:09,路口1,
639,16813641700,1,1,13:36:10,路口1,
639,16813641710,1,1,13:36:11,路口1,
639,16813641720,1,1,13:36:12,路口1,
639,16813641730,1,1,13:36:13,路口1,
639,16813641740,1,1,13:36:14,路口1,
639,16813641750,1,1,13:36:15,路口1,
639,16813641760,1,1,13:36:16,路口1,
639,16813641770,1,1,13:36:17,路口1,
639,16813641780,1,1,13:36:18,路口1,
639,16813641790,1,1,13:36:19,路口1,
639,16813641800,1,1,13:36:20,路口1,
639,16813641810,1,1,13:36:21,路口1,
639,16813641820,1,1,13:36:22,路口1,
639,16813641830,1,1,13:36:23,路口1,
639,16813641840,1,1,13:36:24,路口1,
639,16813641850,1,1,13:36:25,路口1,
639,16813641860,1,1,13:36:26,路口1,
639,16813641870,1,1,13:36:27,路口1,
639,16813641880,1,1,13:36:28,路口1,
639,16813641890,1,1,13:36:29,路口1,
639,16813641900,1,1,13:36:30,路口1,
639,16813641910,1,1,13:36:31,路口1,
639,16813641920,1,1,13:36:32,路口1,
639,16813641930,1,1,13:36:33,路口1,
639,16813641940,1,1,13:36:34,路口1,
639,16813641950,1,1,13:36:35,路口1,
639,16813641960,1,1,13:36:36,路口1,
639,16813641970,1,1,13:36:37,路口1,
639,16813641980,1,1,13:36:38,路口1,
639,16813641990,1,1,13:36:39,路口1,
639,16813642000,1,1,13:36:40,路口1,
639,16813642010,1,1,13:36:41,路口1,
639,16813642020,1,1,13:36:42,路口1,
639,16813642030,1,1,13:36:43,路口1,
639,16813642040,1,0,13:36:44,路口1,
639,16813642050,1,0,13:36:45,路口1,
639,16813642060,0,0,13:36:46,路口1,
639,16813642070,0,0,13:36:47,路口1,
639,16813642080,0,0,13:36:48,路口1,
639,16813642090,0,0,13:36:49,路口1,
639,16813642100,0,0,13:36:50,路口1,
639,16813642110,0,0,13:36:51,路口1,
639,16813642120,0,0,13:36:52,路口1,
639,16813642130,0,0,13:36:53,路口1,
639,16813642140,1,0,13:36:54,路口1,
639,16813642150,1,0,13:36:55,路口1,
639,16813642160,0,0,13:36:56,路口1,
639,16813642170,1,0,13:36:57,路口1,
639,16813642180,1,0,13:36:58,路口1,
639,16813642190,0,0,13:36:59,路口1,
639,16813642200,0,0,13:37:00,路口1,
639,16813642210,0,0,13:37:01,路口1,
639,16813642220,0,0,13:37:02,路口1,
639,16813642230,0,0,13:37:03,路口1,
639,16813642240,0,0,13:37:04,路口1,
639,16813642250,0,0,13:37:05,路口1,
639,16813642260,0,0,13:37:06,路口1,
639,16813642270,0,0,13:37:07,路口1,
639,16813642280,0,0,13:37:08,路口1,
639,16813642290,0,0,13:37:09,路口1,
639,16813642300,2,0,13:37:10,路口1,
639,16813642310,2,0,13:37:11,路口1,
639,16813642320,1,0,13:37:12,路口1,
639,16813642330,1,0,13:37:13,路口1,
639,16813642340,1,1,13:37:14,路口1,
639,16813642350,1,1,13:37:15,路口1,
639,16813642360,1,1,13:37:16,路口1,
639,16813642370,1,1,13:37:17,路口1,
639,16813642380,1,1,13:37:18,路口1,
639,16813642390,2,1,13:37:19,路口1,
639,16813642400,2,1,13:37:20,路口1,
639,16813642410,1,1,13:37:21,路口1,
639,16813642420,1,1,13:37:22,路口1,
639,16813642430,1,1,13:37:23,路口1,
639,16813642440,1,1,13:37:24,路口1,
639,16813642450,3,1,13:37:25,路口1,
639,16813642460,3,1,13:37:26,路口1,
639,16813642470,3,1,13:37:27,路口1,
639,16813642480,4,1,13:37:28,路口1,
639,16813642490,3,2,13:37:29,路口1,
639,16813642500,3,2,13:37:30,路口1,
