road_sec_id,v_mean,ms_no,occupancy,delay_point,health_point,time,road
5,2.539045104,16813595805,0.350211933,2.588108917,86.37314633,12:19:40,路口6
5,4.600037382,16813595905,0.259416247,1.428537364,90.96432941,12:19:50,路口6
5,0,16813596005,0.129708123,0,97.40583753,12:20:00,路口6
5,0,16813596105,0.129708123,0,97.40583753,12:20:10,路口6
5,0,16813596205,0.129708123,0,97.40583753,12:20:20,路口6
5,0.049412443,16813596305,0.129708123,132.9892805,-235.0703284,12:20:30,路口6
5,2.6341068,16813596405,0.012970812,2.494707228,93.34576927,12:20:40,路口6
5,0,16813596505,0,0,100,12:20:50,路口6
5,0,16813596605,0,0,100,12:21:00,路口6
5,0,16813596705,0,0,100,12:21:10,路口6
5,6.84875661,16813596805,0.317784903,0.959491722,90.83464725,12:21:20,路口6
5,5.030691784,16813596905,0.239960028,1.306246846,91.63334081,12:21:30,路口6
5,0,16813597005,0.129708123,0,97.40583753,12:21:40,路口6
5,1.449412425,16813597105,0.181591373,4.533785664,84.94674364,12:21:50,路口6
5,1.219680084,16813597205,0.201047591,5.387745,82.43650487,12:22:00,路口6
5,0.45814581,16813597305,0.097281093,14.34330541,62.16862588,12:22:10,路口6
5,0,16813597405,0,0,100,12:22:20,路口6
5,6.979568133,16813597505,0.019456219,0.941508865,96.83832938,12:22:30,路口6
5,2.286062752,16813597605,0.129708123,2.874516576,90.08238233,12:22:40,路口6
5,2.043384033,16813597705,0.214018404,3.215903211,87.55727086,12:22:50,路口6
5,3.58052172,16813597805,0.531803306,1.835298258,84.56085693,12:23:00,路口6
5,5.466028638,16813597905,0.570715743,1.20221201,85.25219339,12:23:10,路口6
5,1.512249219,16813598005,0.311299496,4.345398359,82.81977922,12:23:20,路口6
5,0,16813598105,0.259416247,0,94.81167506,12:23:30,路口6
5,0,16813598205,0.259416247,0,94.81167506,12:23:40,路口6
5,1.915746354,16813598305,0.116737311,3.430164572,88.97489757,12:23:50,路口6
5,0,16813598405,0,0,100,12:24:00,路口6
5,6.47151275,16813598505,0.025941625,1.015423368,96.55431832,12:24:10,路口6
5,3.004274112,16813598605,0.162135154,2.187325467,91.1087268,12:24:20,路口6
5,2.655978725,16813598705,0.479920057,2.474163371,84.05683171,12:24:30,路口6
5,6.901051022,16813598805,0.149164342,0.952220938,94.22209775,12:24:40,路口6
5,14.0726616,16813598905,0.032427031,0.466956817,97.33970764,12:24:50,路口6
5,9.652337021,16813599005,0.090795686,0.680801474,95.90294236,12:25:00,路口6
5,7.4185765,16813599105,0.012970812,0.885793289,97.08098594,12:25:10,路口6
5,0,16813599205,0,0,100,12:25:20,路口6
5,0,16813599305,0,0,100,12:25:30,路口6
5,0,16813599405,0,0,100,12:25:40,路口6
5,0,16813599505,0,0,100,12:25:50,路口6
5,5.80272258,16813599605,0.194562185,1.13245553,92.92945412,12:26:00,路口6
5,3.448083887,16813599705,0.466949245,1.90579043,85.689654,12:26:10,路口6
5,0.375000202,16813599805,0.272387059,17.52352461,50.72094728,12:26:20,路口6
5,0,16813599905,0.259416247,0,94.81167506,12:26:30,路口6
5,1.851109778,16813600005,0.291843278,3.549938179,85.17722241,12:26:40,路口6
5,1.445610276,16813600105,0.330755715,4.54571013,81.93387376,12:26:50,路口6
5,0.819513262,16813600205,0.188076779,8.018570996,76.14286613,12:27:00,路口6
5,0,16813600305,0.129708123,0,97.40583753,12:27:10,路口6
5,1.634643167,16813600405,0.214018404,4.020036549,85.57146196,12:27:20,路口6
5,0.470803929,16813600505,0.272387059,13.95766873,59.62983874,12:27:30,路口6
5,1.023991694,16813600605,0.402095183,6.417361894,75.85325211,12:27:40,路口6
5,3.772987828,16813600705,0.492890869,1.741676775,85.56161141,12:27:50,路口6
5,1.12384794,16813600805,0.162135154,5.847165831,82.07195146,12:28:00,路口6
5,0,16813600905,0.129708123,0,97.40583753,12:28:10,路口6
5,0,16813601005,0.129708123,0,97.40583753,12:28:20,路口6
5,0.334900211,16813601105,0.123222717,19.62174121,48.4610986,12:28:30,路口6
5,0,16813601205,0,0,100,12:28:40,路口6
5,0,16813601305,0,0,100,12:28:50,路口6
5,0,16813601405,0,0,100,12:29:00,路口6
5,4.585536029,16813601505,0.142678936,1.433054987,93.28865165,12:29:10,路口6
5,4.765467589,16813601605,0.233474622,1.378946588,91.59721303,12:29:20,路口6
5,1.318867739,16813601705,0.149164342,4.982550622,84.48120454,12:29:30,路口6
5,1.657921252,16813601805,0.214018404,3.963593125,85.71117384,12:29:40,路口6
5,2.678881051,16813601905,0.434522214,2.45301122,85.01629481,12:29:50,路口6
5,0,16813602005,0.38912437,0,92.21751259,12:30:00,路口6
5,0.328063689,16813602105,0.363182746,20.03063888,42.64006407,12:30:10,路口6
5,4.756250756,16813602205,0.058368656,1.381618761,95.09320494,12:30:20,路口6
5,0,16813602305,0,0,100,12:30:30,路口6
5,0,16813602405,0,0,100,12:30:40,路口6
5,4.711487675,16813602505,0.077824874,1.394745296,94.67395002,12:30:50,路口6
5,4.011282108,16813602605,0.343726527,1.638210701,88.78926578,12:31:00,路口6
5,5.274931516,16813602705,0.246445435,1.245765041,91.64018282,12:31:10,路口6
5,3.606681672,16813602805,0.188076779,1.821986488,91.4670973,12:31:20,路口6
5,4.131532907,16813602905,0.35669734,1.590529574,88.6418373,12:31:30,路口6
5,0.058918615,16813603005,0.259416247,111.5322428,-184.0224671,12:31:40,路口6
5,1.305671747,16813603105,0.149164342,5.03290761,84.35610383,12:31:50,路口6
5,0,16813603205,0,0,100,12:32:00,路口6
5,4.183748168,16813603305,0.123222717,1.570678972,93.35782333,12:32:10,路口6
5,2.043449487,16813603405,0.194562185,3.215800203,87.94664882,12:32:20,路口6
5,1.387183097,16813603505,0.265901653,4.737172251,82.75580532,12:32:30,路口6
5,0.584936686,16813603605,0.259416247,11.23425053,66.69095254,12:32:40,路口6
5,0,16813603705,0.259416247,0,94.81167506,12:32:50,路口6
5,1.825304436,16813603805,0.30481409,3.600125625,84.79388587,12:33:00,路口6
5,0,16813603905,0.259416247,0,94.81167506,12:33:10,路口6
5,0.034937404,16813604005,0.246445435,188.0885364,-375.152346,12:33:20,路口6
5,2.737631671,16813604105,0.045397843,2.400368663,92.92686358,12:33:30,路口6
5,0,16813604205,0,0,100,12:33:40,路口6
5,0,16813604305,0,0,100,12:33:50,路口6
5,4.284416535,16813604405,0.259416247,1.53377367,90.72017589,12:34:00,路口6
5,2.090845896,16813604505,0.603142774,3.142902729,79.95443694,12:34:10,路口6
5,6.02734805,16813604605,0.090795686,1.090251504,95.09681663,12:34:20,路口6
5,0,16813604705,0,0,100,12:34:30,路口6
5,4.875521568,16813604805,0.194562185,1.347819958,92.44667511,12:34:40,路口6
5,2.052856557,16813604905,0.181591373,3.201064025,88.24234109,12:34:50,路口6
5,0.632135018,16813605005,0.129708123,10.39544574,71.37929508,12:35:00,路口6
5,3.129509267,16813605105,0.019456219,2.099794158,94.17361968,12:35:10,路口6
5,0,16813605205,0,0,100,12:35:20,路口6
5,4.098317088,16813605305,0.110251905,1.603420412,93.54051185,12:35:30,路口6
5,3.636320588,16813605405,0.285357872,1.807135844,89.55682372,12:35:40,路口6
5,4.300849381,16813605505,0.499376275,1.527913371,85.9346401,12:35:50,路口6
5,0.034188384,16813605605,0.518832494,192.2092962,-390.9019416,12:36:00,路口6
5,0.062335129,16813605705,0.518832494,105.4192933,-173.9286233,12:36:10,路口6
5,0,16813605805,0.518832494,0,89.62335012,12:36:20,路口6
5,0.001459794,16813605905,0.518832494,4501.544027,-11164.23681,12:36:30,路口6
5,1.484898129,16813606005,0.265901653,4.42543845,83.52927692,12:36:40,路口6
5,5.945004233,16813606105,0.058368656,1.105352497,95.71254539,12:36:50,路口6
5,0,16813606205,0,0,100,12:37:00,路口6
5,5.797760744,16813606305,0.116737311,1.133424707,94.48382636,12:37:10,路口6
5,3.954699589,16813606405,0.317784903,1.661649672,89.25289579,12:37:20,路口6
5,1.571479533,16813606505,0.298328684,4.181616838,83.48509545,12:37:30,路口6
5,2.200924735,16813606605,0.317784903,2.985711038,86.04796887,12:37:40,路口6
5,0.981647477,16813606705,0.285357872,6.694180371,77.49849279,12:37:50,路口6
5,0,16813606805,0.259416247,0,94.81167506,12:38:00,路口6
5,0.808596383,16813606905,0.194562185,8.126829911,75.74316574,12:38:10,路口6
5,0,16813607005,0,0,100,12:38:20,路口6
5,0,16813607105,0,0,100,12:38:30,路口6
5,0,16813607205,0,0,100,12:38:40,路口6
5,10.68491475,16813607305,0.077824874,0.615009612,96.2648836,12:38:50,路口6
5,10.95004707,16813607405,0.13619353,0.60011845,95.11883046,12:39:00,路口6
5,15.1545375,16813607505,0.012970812,0.433620972,97.74725907,12:39:10,路口6
5,0,16813607605,0,0,100,12:39:20,路口6
5,0,16813607705,0,0,100,12:39:30,路口6
5,0,16813607805,0,0,100,12:39:40,路口6
5,0,16813607905,0,0,100,12:39:50,路口6
5,7.060544,16813608005,0.006485406,0.930710902,97.11988198,12:40:00,路口6
5,2.80780495,16813608105,0.129708123,2.340378121,91.38642393,12:40:10,路口6
5,1.362417104,16813608205,0.162135154,4.823284481,84.61734068,12:40:20,路口6
5,2.122209401,16813608305,0.311299496,3.096454699,85.90554076,12:40:30,路口6
5,5.703446553,16813608405,0.233474622,1.152167415,92.10788222,12:40:40,路口6
5,4.059489327,16813608505,0.201047591,1.618756633,91.68858723,12:40:50,路口6
5,0,16813608605,0.129708123,0,97.40583753,12:41:00,路口6
5,0,16813608705,0.129708123,0,97.40583753,12:41:10,路口6
5,0.209548444,16813608805,0.129708123,31.35945638,18.99462367,12:41:20,路口6
5,3.0101948,16813608905,0.006485406,2.183023263,94.23212203,12:41:30,路口6
5,0,16813609005,0,0,100,12:41:40,路口6
5,0,16813609105,0,0,100,12:41:50,路口6
5,5.823421694,16813609205,0.110251905,1.128430263,94.62448094,12:42:00,路口6
5,5.707706613,16813609305,0.194562185,1.151307472,92.88802522,12:42:10,路口6
5,8.710011817,16813609405,0.038912437,0.754456528,96.81300923,12:42:20,路口6
5,12.096928,16813609505,0.058368656,0.543222649,96.74875459,12:42:30,路口6
5,4.784844432,16813609605,0.162135154,1.373362367,93.03680033,12:42:40,路口6
5,0,16813609705,0.129708123,0,97.40583753,12:42:50,路口6
5,0.026918151,16813609805,0.045397843,244.1224573,-511.2157153,12:43:00,路口6
5,0,16813609905,0,0,100,12:43:10,路口6
5,7.47013975,16813610005,0.012970812,0.879679028,97.0931778,12:43:20,路口6
5,3.05050232,16813610105,0.129708123,2.154178094,91.83736216,12:43:30,路口6
5,0,16813610205,0.129708123,0,97.40583753,12:43:40,路口6
5,4.525503792,16813610305,0.032427031,1.452064914,95.44976687,12:43:50,路口6
5,15.8764128,16813610405,0.064854062,0.413904914,96.71557171,12:44:00,路口6
5,0,16813610505,0,0,100,12:44:10,路口6
5,0,16813610605,0,0,100,12:44:20,路口6
5,0,16813610705,0,0,100,12:44:30,路口6
5,0,16813610805,0,0,100,12:44:40,路口6
5,0,16813610905,0,0,100,12:44:50,路口6
5,0,16813611005,0,0,100,12:45:00,路口6
5,0,16813611105,0,0,100,12:45:10,路口6
5,6.095793759,16813611205,0.291843278,1.078009778,91.10236237,12:45:20,路口6
5,4.502275805,16813611305,0.265901653,1.459556357,90.7629395,12:45:30,路口6
5,0,16813611405,0.129708123,0,97.40583753,12:45:40,路口6
5,0.117652432,16813611505,0.116737311,55.85371404,-41.97609046,12:45:50,路口6
5,0,16813611605,0,0,100,12:46:00,路口6
5,0,16813611705,0,0,100,12:46:10,路口6
5,10.774996,16813611805,0.006485406,0.609868001,97.69912211,12:46:20,路口6
5,8.244932423,16813611905,0.08431028,0.797013843,95.82656384,12:46:30,路口6
5,0.88818032,16813612005,0.129708123,7.398638688,78.85594999,12:46:40,路口6
5,3.0280795,16813612105,0.239960028,2.170129706,89.5937904,12:46:50,路口6
5,3.763821729,16813612205,0.291843278,1.745918311,89.57250936,12:47:00,路口6
5,1.339994382,16813612305,0.129708123,4.903994645,85.06545125,12:47:10,路口6
5,0,16813612405,0.129708123,0,97.40583753,12:47:20,路口6
5,0,16813612505,0.149164342,0,97.01671316,12:47:30,路口6
5,0,16813612605,0.129708123,0,97.40583753,12:47:40,路口6
5,0.509194117,16813612705,0.097281093,12.90534407,65.76046633,12:47:50,路口6
5,0,16813612805,0,0,100,12:48:00,路口6
5,4.142890884,16813612905,0.103766499,1.586169044,93.71067396,12:48:10,路口6
5,1.679869607,16813613005,0.175105967,3.911806753,86.61757161,12:48:20,路口6
5,2.52416834,16813613105,0.350211933,2.603362529,86.33590491,12:48:30,路口6
5,2.509372938,16813613205,0.252930841,2.618712099,88.24404056,12:48:40,路口6
5,1.567647167,16813613305,0.155649748,4.191839474,86.31334752,12:48:50,路口6
5,0.662916061,16813613405,0.265901653,9.912756171,69.86030155,12:49:00,路口6
5,0.085569489,16813613505,0.259416247,76.79519104,-97.1814367,12:49:10,路口6
5,0.116253491,16813613605,0.252930841,56.52583181,-46.38017155,12:49:20,路口6
5,3.052518715,16813613705,0.064854062,2.152755114,93.13787986,12:49:30,路口6
5,5.706200175,16813613805,0.025941625,1.151611418,96.25976695,12:49:40,路口6
5,2.374029683,16813613905,0.13619353,2.76800468,90.21367593,12:49:50,路口6
5,2.704704425,16813614005,0.363182746,2.429590906,86.50008555,12:50:00,路口6
5,2.052905891,16813614105,0.395609777,3.2009871,83.96216236,12:50:10,路口6
5,6.726759425,16813614205,0.025941625,0.97689316,96.63532904,12:50:20,路口6
5,13.5014555,16813614305,0.038912437,0.48671236,97.19488303,12:50:30,路口6
5,0,16813614405,0,0,100,12:50:40,路口6
5,0,16813614505,0,0,100,12:50:50,路口6
5,0,16813614605,0,0,100,12:51:00,路口6
5,0,16813614705,0,0,100,12:51:10,路口6
5,0,16813614805,0,0,100,12:51:20,路口6
5,0,16813614905,0,0,100,12:51:30,路口6
5,6.3966955,16813615005,0.252930841,1.027299998,91.98933146,12:51:40,路口6
5,4.385567413,16813615105,0.298328684,1.498397962,90.02429737,12:51:50,路口6
5,4.216577515,16813615205,0.22050381,1.558450011,91.44080412,12:52:00,路口6
5,0,16813615305,0.129708123,0,97.40583753,12:52:10,路口6
5,0.059613073,16813615405,0.129708123,110.2329564,-178.1801301,12:52:20,路口6
5,0.198558865,16813615505,0.123222717,33.09509885,14.78588499,12:52:30,路口6
5,10.30397979,16813615605,0.045397843,0.637746328,96.87943853,12:52:40,路口6
5,0,16813615705,0,0,100,12:52:50,路口6
5,0,16813615805,0,0,100,12:53:00,路口6
5,4.38575825,16813615905,0.181591373,1.498332762,92.35919514,12:53:10,路口6
5,3.706117532,16813616005,0.557744931,1.773102234,84.18997874,12:53:20,路口6
5,2.361785983,16813616105,0.499376275,2.782354253,82.9148817,12:53:30,路口6
5,0,16813616205,0.38912437,0,92.21751259,12:53:40,路口6
5,0,16813616305,0.38912437,0,92.21751259,12:53:50,路口6
5,0,16813616405,0.38912437,0,92.21751259,12:54:00,路口6
5,0.769671189,16813616505,0.343726527,8.537834559,71.73470279,12:54:10,路口6
5,4.642969311,16813616605,0.058368656,1.415328173,95.0157283,12:54:20,路口6
5,0,16813616705,0,0,100,12:54:30,路口6
5,0,16813616805,0,0,100,12:54:40,路口6
5,6.506360057,16813616905,0.045397843,1.009984879,96.17669934,12:54:50,路口6
5,2.71280439,16813617005,0.064854062,2.422336567,92.48430908,12:55:00,路口6
5,0,16813617105,0,0,100,12:55:10,路口6
5,13.0620345,16813617205,0.012970812,0.503085892,97.69914695,12:55:20,路口6
5,14.48631013,16813617305,0.051883249,0.453623125,96.95909859,12:55:30,路口6
5,0,16813617405,0,0,100,12:55:40,路口6
5,0,16813617505,0,0,100,12:55:50,路口6
5,6.327323988,16813617605,0.103766499,1.038563109,94.94862281,12:56:00,路口6
5,1.490108858,16813617705,0.35669734,4.40996323,81.7517386,12:56:10,路口6
5,0.448990135,16813617805,0.44100762,14.63578987,54.56343352,12:56:20,路口6
5,1.256651719,16813617905,0.674482242,5.229233506,73.36187229,12:56:30,路口6
5,3.234815636,16813618005,0.317784903,2.031437341,88.37161966,12:56:40,路口6
5,3.528762862,16813618105,0.188076779,1.862217874,91.37119396,12:56:50,路口6
5,4.661818688,16813618205,0.207532998,1.409605503,92.04561717,12:57:00,路口6
5,0,16813618305,0.129708123,0,97.40583753,12:57:10,路口6
5,0.507696641,16813618405,0.110251905,12.943409,65.40597761,12:57:20,路口6
5,0,16813618505,0,0,100,12:57:30,路口6
5,5.6763098,16813618605,0.077824874,1.157675586,95.20873497,12:57:40,路口6
5,1.113676543,16813618705,0.259416247,5.900568992,79.99343199,12:57:50,路口6
5,1.568762132,16813618805,0.44100762,4.18886021,80.61357135,12:58:00,路口6
5,1.070748142,16813618905,0.291843278,6.137134419,78.75605351,12:58:10,路口6
5,3.421302,16813619005,0.162135154,1.920708921,91.75024649,12:58:20,路口6
5,3.22333072,16813619105,0.162135154,2.038675471,91.46720839,12:58:30,路口6
5,5.392065548,16813619205,0.201047591,1.21870278,92.60876729,12:58:40,路口6
5,0,16813619305,0.129708123,0,97.40583753,12:58:50,路口6
5,1.373126931,16813619405,0.071339468,4.78566484,86.52666093,12:59:00,路口6
5,0,16813619505,0,0,100,12:59:10,路口6
5,0,16813619605,0,0,100,12:59:20,路口6
5,10.322933,16813619705,0.019456219,0.636575407,97.40006113,12:59:30,路口6
5,3.486119339,16813619805,0.479920057,1.884997223,85.47993864,12:59:40,路口6
5,3.710304248,16813619905,0.486405463,1.771101461,85.62151883,12:59:50,路口6
509,12.895572,16813584365,0.015339537,1.037952243,96.32459434,12:00:36,道路1_向左
509,14.52967993,16813584465,0.057523262,0.921216981,95.6747115,12:00:46,道路1_向左
509,13.33137942,16813584565,0.049853494,1.004021224,95.69299429,12:00:56,道路1_向左
509,0,16813584665,0,0,100,12:01:06,道路1_向左
509,0,16813584765,0,0,100,12:01:16,道路1_向左
509,0,16813584865,0,0,100,12:01:26,道路1_向左
509,0,16813584965,0,0,100,12:01:36,道路1_向左
509,0,16813585065,0,0,100,12:01:46,道路1_向左
509,0,16813585165,0,0,100,12:01:56,道路1_向左
509,0,16813585265,0,0,100,12:02:06,道路1_向左
509,0,16813585365,0,0,100,12:02:16,道路1_向左
509,0,16813585465,0,0,100,12:02:26,道路1_向左
509,13.59048383,16813585565,0.023009305,0.984879423,96.26218631,12:02:36,道路1_向左
509,13.7628307,16813585665,0.019174421,0.972546141,96.35937639,12:02:46,道路1_向左
509,10.9978825,16813585765,0.007669768,1.217051362,96.14410328,12:02:56,道路1_向左
509,12.003753,16813585865,0.007669768,1.115066919,96.33871215,12:03:06,道路1_向左
509,0,16813585965,0,0,100,12:03:16,道路1_向左
509,0,16813586065,0,0,100,12:03:26,道路1_向左
509,12.77098375,16813586165,0.015339537,1.048078061,96.30675509,12:03:36,道路1_向左
509,0,16813586265,0,0,100,12:03:46,道路1_向左
509,0,16813586365,0,0,100,12:03:56,道路1_向左
509,0,16813586465,0,0,100,12:04:06,道路1_向左
509,0,16813586565,0,0,100,12:04:16,道路1_向左
509,0,16813586665,0,0,100,12:04:26,道路1_向左
509,15.383851,16813586765,0.030679073,0.870067442,96.28821887,12:04:36,道路1_向左
509,13.18061882,16813586865,0.042183726,1.015505271,95.82672518,12:04:46,道路1_向左
509,0,16813586965,0,0,100,12:04:56,道路1_向左
509,0,16813587065,0,0,100,12:05:06,道路1_向左
509,12.54801867,16813587165,0.011504652,1.066701304,96.35027257,12:05:16,道路1_向左
509,0,16813587265,0,0,100,12:05:26,道路1_向左
509,0,16813587365,0,0,100,12:05:36,道路1_向左
509,0,16813587465,0,0,100,12:05:46,道路1_向左
509,0,16813587565,0,0,100,12:05:56,道路1_向左
509,0,16813587665,0,0,100,12:06:06,道路1_向左
509,0,16813587765,0,0,100,12:06:16,道路1_向左
509,12.9625051,16813587865,0.038348842,1.03259268,95.87379116,12:06:26,道路1_向左
509,12.88623009,16813587965,0.065193031,1.038704709,95.3262038,12:06:36,道路1_向左
509,0,16813588065,0,0,100,12:06:46,道路1_向左
509,0,16813588165,0,0,100,12:06:56,道路1_向左
509,0,16813588265,0,0,100,12:07:06,道路1_向左
509,0,16813588365,0,0,100,12:07:16,道路1_向左
509,0,16813588465,0,0,100,12:07:26,道路1_向左
509,0,16813588565,0,0,100,12:07:36,道路1_向左
509,0,16813588665,0,0,100,12:07:46,道路1_向左
509,0,16813588765,0,0,100,12:07:56,道路1_向左
509,0,16813588865,0,0,100,12:08:06,道路1_向左
509,0,16813588965,0,0,100,12:08:16,道路1_向左
509,13.2750735,16813589065,0.030679073,1.008279757,96.06921473,12:08:26,道路1_向左
509,15.63602725,16813589165,0.015339537,0.856035083,96.61495992,12:08:36,道路1_向左
509,13.52340267,16813589265,0.023009305,0.989764796,96.25399775,12:08:46,道路1_向左
509,15.7451505,16813589365,0.015339537,0.850102251,96.62324461,12:08:56,道路1_向左
509,0,16813589465,0,0,100,12:09:06,道路1_向左
509,0,16813589565,0,0,100,12:09:16,道路1_向左
509,0,16813589665,0,0,100,12:09:26,道路1_向左
509,0,16813589765,0,0,100,12:09:36,道路1_向左
509,0,16813589865,0,0,100,12:09:46,道路1_向左
509,0,16813589965,0,0,100,12:09:56,道路1_向左
509,9.69458,16813590065,0.019174421,1.380667123,95.58316898,12:10:06,道路1_向左
509,17.74537994,16813590165,0.030679073,0.754280152,96.43599536,12:10:16,道路1_向左
509,13.37512067,16813590265,0.011504652,1.000737729,96.46555539,12:10:26,道路1_向左
509,0,16813590365,0,0,100,12:10:36,道路1_向左
509,0,16813590465,0,0,100,12:10:46,道路1_向左
509,0,16813590565,0,0,100,12:10:56,道路1_向左
509,0,16813590665,0,0,100,12:11:06,道路1_向左
509,0,16813590765,0,0,100,12:11:16,道路1_向左
509,0,16813590865,0,0,100,12:11:26,道路1_向左
509,0,16813590965,0,0,100,12:11:36,道路1_向左
509,0,16813591065,0,0,100,12:11:46,道路1_向左
509,0,16813591165,0,0,100,12:11:56,道路1_向左
509,0,16813591265,0,0,100,12:12:06,道路1_向左
509,13.93996027,16813591365,0.042183726,0.960188381,95.91945692,12:12:16,道路1_向左
509,14.45938138,16813591465,0.049853494,0.925695749,95.82112786,12:12:26,道路1_向左
509,0,16813591565,0,0,100,12:12:36,道路1_向左
509,0,16813591665,0,0,100,12:12:46,道路1_向左
509,0,16813591765,0,0,100,12:12:56,道路1_向左
509,0,16813591865,0,0,100,12:13:06,道路1_向左
509,0,16813591965,0,0,100,12:13:16,道路1_向左
509,0,16813592065,0,0,100,12:13:26,道路1_向左
509,14.70804633,16813592165,0.011504652,0.910045262,96.61231101,12:13:36,道路1_向左
509,0,16813592265,0,0,100,12:13:46,道路1_向左
509,0,16813592365,0,0,100,12:13:56,道路1_向左
509,14.91645767,16813592465,0.04601861,0.897330196,95.94131485,12:14:06,道路1_向左
509,0,16813592565,0,0,100,12:14:16,道路1_向左
509,0,16813592665,0,0,100,12:14:26,道路1_向左
509,12.6864145,16813592765,0.015339537,1.055064682,96.29436269,12:14:36,道路1_向左
509,0,16813592865,0,0,100,12:14:46,道路1_向左
509,0,16813592965,0,0,100,12:14:56,道路1_向左
509,0,16813593065,0,0,100,12:15:06,道路1_向左
509,0,16813593165,0,0,100,12:15:16,道路1_向左
509,0,16813593265,0,0,100,12:15:26,道路1_向左
509,0,16813593365,0,0,100,12:15:36,道路1_向左
509,0,16813593465,0,0,100,12:15:46,道路1_向左
509,13.6876102,16813593565,0.038348842,0.977890785,95.96703959,12:15:56,道路1_向左
509,0,16813593665,0,0,100,12:16:06,道路1_向左
509,0,16813593765,0,0,100,12:16:16,道路1_向左
509,0,16813593865,0,0,100,12:16:26,道路1_向左
509,0,16813593965,0,0,100,12:16:36,道路1_向左
509,12.5713105,16813594065,0.007669768,1.064724945,96.43051364,12:16:46,道路1_向左
509,13.431055,16813594165,0.007669768,0.996570104,96.54931607,12:16:56,道路1_向左
509,0,16813594265,0,0,100,12:17:06,道路1_向左
509,0,16813594365,0,0,100,12:17:16,道路1_向左
509,0,16813594465,0,0,100,12:17:26,道路1_向左
509,0,16813594565,0,0,100,12:17:36,道路1_向左
509,16.63385967,16813594665,0.023009305,0.804683227,96.53007425,12:17:46,道路1_向左
509,14.12839433,16813594765,0.023009305,0.947382099,96.32365499,12:17:56,道路1_向左
509,0,16813594865,0,0,100,12:18:06,道路1_向左
509,0,16813594965,0,0,100,12:18:16,道路1_向左
509,0,16813595065,0,0,100,12:18:26,道路1_向左
509,0,16813595165,0,0,100,12:18:36,道路1_向左
509,0,16813595265,0,0,100,12:18:46,道路1_向左
509,0,16813595365,0,0,100,12:18:56,道路1_向左
509,0,16813595465,0,0,100,12:19:06,道路1_向左
509,0,16813595565,0,0,100,12:19:16,道路1_向左
509,0,16813595665,0,0,100,12:19:26,道路1_向左
509,11.700911,16813595765,0.015339537,1.143926988,96.13133714,12:19:36,道路1_向左
509,14.71386633,16813595865,0.011504652,0.909685298,96.61286173,12:19:46,道路1_向左
509,0,16813595965,0,0,100,12:19:56,道路1_向左
509,0,16813596065,0,0,100,12:20:06,道路1_向左
509,10.96383033,16813596165,0.011504652,1.220831358,96.05999873,12:20:16,道路1_向左
509,11.190855,16813596265,0.003834884,1.196064812,96.26168899,12:20:26,道路1_向左
509,0,16813596365,0,0,100,12:20:36,道路1_向左
509,0,16813596465,0,0,100,12:20:46,道路1_向左
509,0,16813596565,0,0,100,12:20:56,道路1_向左
509,0,16813596665,0,0,100,12:21:06,道路1_向左
509,13.77422513,16813596765,0.015339537,0.971741623,96.4374017,12:21:16,道路1_向左
509,11.3401195,16813596865,0.015339537,1.18032159,96.06199812,12:21:26,道路1_向左
509,13.10516067,16813596965,0.011504652,1.021352444,96.4302162,12:21:36,道路1_向左
509,11.56383359,16813597065,0.026844189,1.157487072,95.87556852,12:21:46,道路1_向左
509,0,16813597165,0,0,100,12:21:56,道路1_向左
509,0,16813597265,0,0,100,12:22:06,道路1_向左
509,0,16813597365,0,0,100,12:22:16,道路1_向左
509,0,16813597465,0,0,100,12:22:26,道路1_向左
509,0,16813597565,0,0,100,12:22:36,道路1_向左
509,0,16813597665,0,0,100,12:22:46,道路1_向左
509,0,16813597765,0,0,100,12:22:56,道路1_向左
509,0,16813597865,0,0,100,12:23:06,道路1_向左
509,0,16813597965,0,0,100,12:23:16,道路1_向左
509,14.73459333,16813598065,0.023009305,0.908405653,96.38472417,12:23:26,道路1_向左
509,15.3989795,16813598165,0.023009305,0.869212657,96.44284349,12:23:36,道路1_向左
509,0,16813598265,0,0,100,12:23:46,道路1_向左
509,8.167891333,16813598365,0.023009305,1.638732365,94.95290951,12:23:56,道路1_向左
509,0,16813598465,0,0,100,12:24:06,道路1_向左
509,0,16813598565,0,0,100,12:24:16,道路1_向左
509,0,16813598665,0,0,100,12:24:26,道路1_向左
509,0,16813598765,0,0,100,12:24:36,道路1_向左
509,0,16813598865,0,0,100,12:24:46,道路1_向左
509,0,16813598965,0,0,100,12:24:56,道路1_向左
509,0,16813599065,0,0,100,12:25:06,道路1_向左
509,0,16813599165,0,0,100,12:25:16,道路1_向左
509,13.46130483,16813599265,0.011504652,0.994330642,96.47640205,12:25:26,道路1_向左
509,15.67822975,16813599365,0.030679073,0.853730816,96.31139771,12:25:36,道路1_向左
509,18.69677867,16813599465,0.011504652,0.715898076,96.85835504,12:25:46,道路1_向左
509,0,16813599565,0,0,100,12:25:56,道路1_向左
509,0,16813599665,0,0,100,12:26:06,道路1_向左
509,0,16813599765,0,0,100,12:26:16,道路1_向左
509,0,16813599865,0,0,100,12:26:26,道路1_向左
509,0,16813599965,0,0,100,12:26:36,道路1_向左
509,0,16813600065,0,0,100,12:26:46,道路1_向左
509,9.6350808,16813600165,0.019174421,1.389193112,95.56542396,12:26:56,道路1_向左
